时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.99	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.992	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.987	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.99	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:141	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.009		0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.001	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:160	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.005	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.992	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.99	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.99	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.987	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.987	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.988	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:173	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.989	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:181	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:182	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:201	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.987	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.987	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.988	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.99	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.991	0.106				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:202	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.99	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:242	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:242	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:242	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:243	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:243	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:243	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.002	0.998				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:243	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.997				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:243	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:268	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.989	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.991	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.989	0.1				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:269	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:269	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:269	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:269	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:270	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:270	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:270	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:270	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.006	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.1				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.987	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.987	0.1				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.99	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:293	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.991	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:323	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.991	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:323	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.989	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:323	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.991	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.991	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.991	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:324	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:333	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.005	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:370	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:370	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.004	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.005	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:371	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.001	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.99	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.99	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.988	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.05	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.1				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:385	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.998				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.005	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:394	WTLEFT(C3:11:EA:D7:53:77)	-0.009		1.002				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.991	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.988	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.102				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.101				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:442	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.99	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.989	0.104				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.042	0.989	0.105				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.991	0.103				-7	4.87	-147.38	-59.192	-33.712	91.336	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.99	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.991	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.992	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.988	0.105				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:443	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.99	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.01		1.002				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.005	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	0.998				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.004	1				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:451	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.11	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	1				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.01		0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.998				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.001	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:480	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.989	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.044	0.99	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.986	0.101				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.988	0.106				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.051	0.99	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.102				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.991	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:503	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.988	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:512	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.003	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.004	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-0.003	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.004	0.998				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.002	1.001				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.013	-0.002	1				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:513	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.002	0.999				0.01	1.58	-95.49	-91.238	-8.82	19.012	29	100
2025-6-24 21:48:32:532	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.99	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.045	0.986	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.048	0.99	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.046	0.992	0.101				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.043	0.987	0.103				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.049	0.989	0.105				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
2025-6-24 21:48:32:533	WTRIGHT(D0:74:13:DA:DA:8C)	-0.047	0.989	0.104				-7	4.87	-147.38	-59.094	-33.712	91.238	32.4	100
