时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 21:48:54:833	WTLEFT(C3:11:EA:D7:53:77)	0.003	-0.899	0.253	-80.2	-5.92	1.282	-66.52	1.08	-79.74	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:833	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.929	0.283	-79.041	-5.798	1.16	-66.9	1.08	-79.67	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:833	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-0.91	0.262	-77.576	-5.676	1.343	-67.27	1.08	-79.6	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:834	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.925	0.266	-76.782	-5.493	1.16	-67.65	1.08	-79.52	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:834	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.92	0.232	-76.233	-5.554	1.282	-68.02	1.07	-79.45	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-1.023	0.188	0.207	-21.973	7.202	-74.219	-36.1	69.09	179.47	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-1.017	0.161	0.287	-19.958	8.057	-72.571	-36.62	69.42	178.95	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.967	0.189	0.229	-23.682	8.545	-71.777	-37.17	69.74	178.42	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.96	0.129	0.261	-23.743	7.69	-71.228	-37.74	70.05	177.87	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.959	0.127	0.264	-20.813	7.385	-70.313	-38.3	70.35	177.31	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.923	0.15	0.258	-20.63	8.057	-69.702	-38.87	70.66	176.75	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.943	0.143	0.206	-24.292	9.094	-70.007	-39.46	70.96	176.18	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:878	WTRIGHT(D0:74:13:DA:DA:8C)	-0.912	0.113	0.227	-23.315	9.094	-69.519	-40.06	71.26	175.59	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.89	0.238	-75.562	-5.31	1.282	-68.38	1.07	-79.38	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	0.003	-0.879	0.2	-74.402	-5.005	1.465	-68.75	1.07	-79.3	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	0.017	-0.907	0.204	-73.853	-4.456	1.465	-69.11	1.07	-79.24	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.978	0.198	-72.51	-4.211	1.404	-69.46	1.08	-79.17	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	0.009	-0.917	0.154	-71.716	-4.089	1.221	-69.81	1.08	-79.1	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	-0.032	-0.948	0.181	-71.106	-3.54	0.793	-70.16	1.07	-79.04	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	0.006	-0.917	0.132	-70.374	-3.723	0.732	-70.51	1.07	-78.97	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTLEFT(C3:11:EA:D7:53:77)	-0.018	-1.005	0.175	-70.068	-4.578	0.671	-70.86	1.07	-78.9	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:879	WTRIGHT(D0:74:13:DA:DA:8C)	-0.94	0.106	0.186	-22.949	7.813	-69.519	-40.69	71.56	174.98	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:879	WTRIGHT(D0:74:13:DA:DA:8C)	-0.967	0.076	0.22	-21.545	6.836	-68.665	-41.33	71.85	174.34	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:879	WTRIGHT(D0:74:13:DA:DA:8C)	-1.017	0.064	0.301	-18.738	7.935	-68.237	-41.96	72.14	173.7	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:879	WTRIGHT(D0:74:13:DA:DA:8C)	-1.032	0.083	0.286	-18.555	8.484	-67.383	-42.59	72.42	173.06	-53.704	-18.228	91.434	32.1	100
2025-6-24 21:48:54:879	WTRIGHT(D0:74:13:DA:DA:8C)	-1.071	0.13	0.235	-24.475	8.911	-67.383	-43.26	72.71	172.4	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:880	WTRIGHT(D0:74:13:DA:DA:8C)	-1.047	0.044	0.335	-22.339	9.583	-65.308	-43.92	72.98	171.74	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:880	WTRIGHT(D0:74:13:DA:DA:8C)	-1.117	0.079	0.262	-14.099	4.883	-62.866	-44.58	73.23	171.04	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:880	WTRIGHT(D0:74:13:DA:DA:8C)	-1.091	0.081	0.35	-14.404	5.066	-60.73	-45.24	73.47	170.35	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:925	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-0.953	0.198	-69.031	-4.517	0.916	-71.2	1.07	-78.83	-86.338	-0.196	26.166	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-0.888	0.151	-67.261	-4.211	0.854	-71.53	1.07	-78.76	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.938	0.106	-64.148	-3.54	0.854	-71.85	1.07	-78.7	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-0.985	0.134	-62.622	-3.601	0.732	-72.16	1.07	-78.63	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	0.004	-0.919	0.224	-62.439	-4.089	0.549	-72.47	1.07	-78.56	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	0.004	-1.002	0.138	-58.655	-2.991	0.427	-72.76	1.06	-78.49	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	-0.004	-0.95	0.114	-59.082	-4.028	0.488	-73.06	1.06	-78.43	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:926	WTLEFT(C3:11:EA:D7:53:77)	-0.006	-0.949	0.103	-55.969	-3.357	0.61	-73.34	1.06	-78.35	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:974	WTLEFT(C3:11:EA:D7:53:77)	-0.03	-1.004	0.074	-53.101	-2.686	0.305	-73.61	1.06	-78.29	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	-0.026	-0.934	0.102	-51.514	-3.113	0.549	-73.87	1.05	-78.23	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	0.003	-0.969	0.126	-49.011	-2.93	0.366	-74.11	1.05	-78.16	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	-0.022	-0.974	0.089	-47.058	-2.747	0.305	-74.36	1.05	-78.1	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	-0.003	-0.976	0.032	-44.312	-1.709	0.488	-74.58	1.05	-78.04	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	-0.037	-1.009	0.038	-43.335	-2.136	0.366	-74.8	1.05	-77.98	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.9	0.074	-42.297	-2.075	0.427	-75.02	1.05	-77.92	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTLEFT(C3:11:EA:D7:53:77)	0.002	-0.95	0.057	-39.978	-1.892	0.366	-75.23	1.05	-77.85	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.115	0.101	0.301	-19.043	6.104	-58.777	-45.9	73.71	169.67	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.121	0.096	0.281	-19.958	8.85	-57.068	-46.54	73.94	169.02	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.117	0.083	0.226	-22.217	6.226	-55.603	-47.21	74.16	168.35	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.156	0.052	0.264	-16.357	6.104	-53.833	-47.86	74.37	167.67	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.178	0.086	0.266	-9.155	3.479	-51.392	-48.48	74.56	166.99	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.137	0.095	0.282	-14.038	4.578	-49.072	-49.1	74.75	166.33	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.073	0.057	0.325	-17.639	5.92	-47.302	-49.72	74.94	165.7	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:977	WTRIGHT(D0:74:13:DA:DA:8C)	-1.079	0.022	0.316	-12.756	3.052	-45.227	-50.33	75.1	165.04	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.052	0.051	0.266	-13.733	3.54	-43.396	-50.93	75.26	164.39	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.061	0.021	0.273	-14.221	6.165	-41.931	-51.49	75.42	163.79	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.053	0.027	0.247	-11.047	3.784	-40.588	-52.06	75.57	163.16	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.025	0.007	0.255	-12.146	4.883	-39.063	-52.61	75.72	162.56	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.126	0.011	0.229	-11.719	3.113	-38.269	-53.18	75.86	161.95	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.149	-0.003	0.282	-8.24	2.563	-36.438	-53.73	75.98	161.35	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.132	0.002	0.295	-9.155	3.723	-34.729	-54.25	76.11	160.77	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:978	WTRIGHT(D0:74:13:DA:DA:8C)	-1.116	-0.001	0.291	-8.972	3.418	-32.715	-54.75	76.22	160.21	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-1.003	0.028	-38.696	-1.465	0.183	-75.43	1.05	-77.79	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	-0.005	-0.997	-0.036	-36.255	-1.587	0.244	-75.62	1.05	-77.73	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	-0.023	-0.965	0.056	-35.645	-1.038	0.305	-75.81	1.05	-77.67	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	-0.019	-0.965	0.098	-33.508	-0.427	-0.061	-75.99	1.05	-77.62	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	0.021	-1.03	-0.034	-30.396	-0.671	0.122	-76.15	1.05	-77.56	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	0.024	-1.022	0.042	-29.175	-1.099	0.122	-76.31	1.05	-77.5	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	0.031	-0.951	0.04	-28.442	-0.366	0.061	-76.46	1.05	-77.45	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:986	WTLEFT(C3:11:EA:D7:53:77)	0.029	-1.064	0.095	-26.794	0.793	-0.427	-76.61	1.04	-77.4	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.097	0.007	0.294	-7.996	2.991	-31.25	-55.24	76.33	159.67	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.099	0.03	0.279	-6.104	2.747	-29.785	-55.71	76.44	159.14	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.082	0.037	0.263	-7.202	2.991	-28.198	-56.17	76.54	158.63	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.106	0.047	0.235	-6.958	3.296	-27.222	-56.61	76.64	158.13	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.072	0.05	0.243	-7.568	2.869	-25.33	-57.04	76.72	157.65	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.108	0.021	0.265	-4.883	1.465	-24.292	-57.45	76.8	157.17	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.153	0.025	0.284	-4.944	1.77	-22.4	-57.84	76.88	156.72	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:54:999	WTRIGHT(D0:74:13:DA:DA:8C)	-1.263	0.034	0.317	-3.418	2.014	-20.447	-58.19	76.95	156.3	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:75	WTRIGHT(D0:74:13:DA:DA:8C)	-1.276	0.055	0.305	-4.456	1.831	-18.005	-58.52	77.01	155.91	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.137	0.039	0.287	-6.714	1.953	-15.381	-58.82	77.06	155.57	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.089	-0.001	0.263	-4.944	0.977	-13.062	-59.08	77.11	155.25	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.039	-0.028	0.236	-4.517	1.282	-10.925	-59.3	77.15	154.97	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.127	-0.036	0.2	-3.601	1.038	-9.644	-59.51	77.19	154.71	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.167	-0.043	0.247	-0.244	-0.244	-8.118	-59.69	77.22	154.46	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.111	-0.026	0.315	5.31	-2.014	-5.798	-59.83	77.23	154.24	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:76	WTRIGHT(D0:74:13:DA:DA:8C)	-1.104	-0.042	0.374	4.333	-1.282	-3.662	-59.93	77.24	154.05	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:77	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-1.053	0.087	-25.33	0.732	-0.244	-76.76	1.04	-77.35	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:77	WTLEFT(C3:11:EA:D7:53:77)	-0.012	-1.132	-0.06	-21.179	1.77	-0.061	-76.88	1.04	-77.31	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:77	WTLEFT(C3:11:EA:D7:53:77)	-0.015	-0.966	0.086	-22.766	0.183		-77	1.04	-77.26	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:77	WTLEFT(C3:11:EA:D7:53:77)	-0.042	-0.983	0.06	-18.86	1.77		-77.11	1.04	-77.21	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:77	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.979	0.034	-18.127	2.136	-0.488	-77.22	1.04	-77.17	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:80	WTLEFT(C3:11:EA:D7:53:77)		-0.985	0.016	-15.137	1.709	-0.61	-77.32	1.04	-77.12	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:80	WTLEFT(C3:11:EA:D7:53:77)	-0.031	-1.023	0.052	-13.062	1.038	-0.671	-77.4	1.03	-77.08	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:80	WTLEFT(C3:11:EA:D7:53:77)	-0.009	-1.033	0.022	-11.414	1.892	-0.366	-77.47	1.03	-77.04	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.11	-0.034	0.358	-0.977	0.244	-1.953	-60.02	77.26	153.91	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.14	-0.062	0.3	-5.249	2.991	-0.488	-60.09	77.28	153.81	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.123	-0.063	0.246	-0.122	0.244	1.282	-60.13	77.28	153.73	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.046	-0.041	0.245	7.263	-1.892	3.357	-60.12	77.27	153.65	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.002	-0.004	0.257	10.315	-2.625	4.578	-60.09	77.26	153.59	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.012	-0.005	0.275	4.761	-1.526	5.188	-60.06	77.25	153.56	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.066		0.21	-2.563	1.465	5.554	-60.03	77.25	153.56	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:94	WTRIGHT(D0:74:13:DA:DA:8C)	-1.083	-0.066	0.202	-2.808	1.038	6.653	-60	77.24	153.57	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	0.005	-0.987		-9.46	2.563	-0.244	-77.54	1.03	-76.99	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	0.017	-1.033	-0.055	-6.653	2.991	-0.366	-77.59	1.03	-76.95	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	0.003	-0.991	-0.076	-4.028	2.625	-0.244	-77.63	1.03	-76.92	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	0.019	-0.99	-0.079	-2.441	3.052	-0.305	-77.67	1.03	-76.88	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-1.001	0.009	-0.305	4.333	-0.122	-77.69	1.03	-76.84	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	0.013	-0.976	0.013	1.221	2.502	-0.427	-77.71	1.03	-76.81	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	-0.016	-1.046	0.054	3.845	3.662	-0.061	-77.71	1.03	-76.77	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:100	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-0.979	0.061	4.7	2.686	-0.488	-77.72	1.03	-76.73	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-1.028	-0.003	7.202	3.54	-0.122	-77.7	1.03	-76.7	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.019	-0.934	0.082	6.409	2.014	-0.244	-77.7	1.02	-76.65	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.021	-1.001	0.008	9.766	2.93	-0.183	-77.67	1.02	-76.61	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	0.001	-0.956	0.047	9.033	0.916	-0.427	-77.65	1.02	-76.56	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.007	-1.04	0.124	11.169	1.038	-0.061	-77.62	1.02	-76.51	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.002	-0.97	0.03	12.573	0.305	0.183	-77.59	1.02	-76.46	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)		-0.969	0.056	12.207	-0.793		-77.55	1.01	-76.41	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:102	WTLEFT(C3:11:EA:D7:53:77)	-0.014	-1.001	0.098	13	-0.244	-0.305	-77.51	1.01	-76.35	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.083	-0.053	0.176	4.089	-0.488	7.874	-59.93	77.23	153.59	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.049	-0.049	0.208	9.766	-3.174	9.949	-59.82	77.21	153.63	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.072	-0.006	0.257	10.193	-3.296	11.169	-59.69	77.17	153.68	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.118	0.042	0.28	7.385	-0.916	11.902	-59.55	77.15	153.76	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.182	0.074	0.251	3.601	-1.587	12.878	-59.41	77.12	153.85	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.229	0.039	0.266	2.686	-0.793	15.442	-59.23	77.09	154	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.213	0.063	0.229	4.089	-1.404	17.944	-59.01	77.05	154.18	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:122	WTRIGHT(D0:74:13:DA:DA:8C)	-1.189	0.091	0.22	7.019	-2.869	20.325	-58.74	76.99	154.38	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	0.003	-1.012	0.102	16.052	-0.305		-77.45	1.01	-76.3	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	-0.011	-0.985	0.084	17.334	-1.038		-77.39	1	-76.25	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	-0.01	-1.006	0.103	19.775	-0.427		-77.32	0.99	-76.19	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	0.002	-1.009	0.121	22.4	-0.854		-77.23	0.99	-76.14	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	0.001	-0.999	0.123	24.719	-0.427		-77.14	0.99	-76.08	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	-0.001	-0.996	0.136	26.611	0.366	-0.061	-77.03	0.99	-76.04	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	-0.002	-0.991	0.104	28.564	0.427		-76.9	0.98	-75.99	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:167	WTLEFT(C3:11:EA:D7:53:77)	-0.008	-0.99	0.12	29.907	0.854		-76.78	0.98	-75.94	-84.77	-2.842	47.334	30	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.14	0.12	0.212	8.057	-3.174	23.132	-58.44	76.93	154.63	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.113	0.128	0.217	5.798	-3.113	24.963	-58.11	76.86	154.9	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.111	0.113	0.233	4.395	-2.197	26.733	-57.76	76.79	155.2	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.097	0.083	0.249	3.662	-2.258	28.564	-57.39	76.71	155.54	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.083	0.044	0.271	3.174	-2.014	29.907	-57	76.64	155.89	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.071	0.028	0.282	5.371	-2.991	31.494	-56.6	76.55	156.25	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.047	0.011	0.301	6.653	-3.418	32.715	-56.18	76.45	156.63	-61.74	2.548	96.628	32.1	100
2025-6-24 21:48:55:180	WTRIGHT(D0:74:13:DA:DA:8C)	-1.053	0.007	0.309	7.263	-3.174	33.875	-55.75	76.35	157.01	-61.74	2.548	96.628	32.1	100
