时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:25:58:180	WTGSB-A6(C3:11:EA:D7:53:77)	-0.638	-1.050	0.500	-37.720	-26.978	108.521	-74.06	44.54	37.32	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:180	WTGSB-A6(C3:11:EA:D7:53:77)	0.180	-1.442	0.683	-47.241	-38.208	119.934	-74.05	45.01	37.60	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:181	WTGSB-A6(C3:11:EA:D7:53:77)	-1.230	-1.300	0.435	-58.716	-28.076	135.986	-74.12	45.55	37.84	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:181	WTGSB-A6(C3:11:EA:D7:53:77)	-0.712	-1.141	-0.069	-63.660	-32.959	146.301	-74.17	46.15	38.14	-30.282	-2.548	75.460	0.65594	-0.61337	0.09805	0.42871	6.8	13111	30
2025-5-24 13:25:58:210	WTRIGHT(D0:74:13:DA:DA:8C)	0.220	-1.587	-0.466	41.260	-64.636	-50.537	-74.38	-25.20	-74.12	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:211	WTRIGHT(D0:74:13:DA:DA:8C)	0.303	-0.765	-0.347	46.570	-65.491	-51.392	-74.27	-25.48	-73.88	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:211	WTRIGHT(D0:74:13:DA:DA:8C)	0.042	-1.668	-1.192	60.669	-63.904	-51.392	-74.11	-25.75	-73.64	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:212	WTRIGHT(D0:74:13:DA:DA:8C)	-0.341	-2.501	-0.388	71.533	-64.575	-51.208	-73.91	-26.02	-73.39	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:212	WTRIGHT(D0:74:13:DA:DA:8C)	-0.350	-1.666	-0.269	82.825	-67.078	-49.561	-73.65	-26.28	-73.13	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:212	WTRIGHT(D0:74:13:DA:DA:8C)	0.781	-0.639	0.342	85.876	-72.388	-58.228	-73.39	-26.59	-72.85	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:212	WTRIGHT(D0:74:13:DA:DA:8C)	0.162	0.105	-0.294	72.021	-58.960	-63.843	-73.16	-26.91	-72.66	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:213	WTRIGHT(D0:74:13:DA:DA:8C)	-0.287	-1.253	-0.089	68.420	-64.453	-53.772	-72.98	-27.19	-72.42	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
2025-5-24 13:25:58:239	WTRIGHT(D0:74:13:DA:DA:8C)	0.137	-0.182	0.510	67.078	-54.626	-52.490	-72.78	-27.45	-72.23	-53.410	-0.784	4.312	-0.41849	0.51761	-0.38489	0.63928	6.8	13111	60
