时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 12:50:22:692	WTRIGHT(D0:74:13:DA:DA:8C)	-0.051	-0.942	0.019	-9.277	2.686	21.179	-79.16	-13.35	-38.52	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:692	WTRIGHT(D0:74:13:DA:DA:8C)	0.050	-0.864	0.129	-10.681	0.916	21.301	-79.23	-13.22	-38.53	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:692	WTRIGHT(D0:74:13:DA:DA:8C)	0.071	-0.997	0.033	-12.695	0.244	21.790	-79.33	-13.09	-38.55	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:692	WTRIGHT(D0:74:13:DA:DA:8C)	0.059	-0.987	0.021	-12.451	-0.610	23.682	-79.41	-12.95	-38.56	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:693	WTRIGHT(D0:74:13:DA:DA:8C)	0.060	-0.904	0.009	-13.184	-0.671	25.757	-79.51	-12.80	-38.56	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:693	WTRIGHT(D0:74:13:DA:DA:8C)	-0.003	-0.971	-0.018	-13.367	-0.549	27.649	-79.60	-12.65	-38.56	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:693	WTRIGHT(D0:74:13:DA:DA:8C)	0.020	-0.940	0.057	-13.184	-0.305	29.114	-79.69	-12.49	-38.57	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:693	WTRIGHT(D0:74:13:DA:DA:8C)	0.090	-0.882	0.100	-15.503	-1.160	29.602	-79.80	-12.32	-38.57	-53.508	26.166	43.610	0.70139	-0.62344	0.12134	-0.32333	4.2	13111	75
2025-5-24 12:50:22:695	WTGSB-A6(C3:11:EA:D7:53:77)	-0.295	-1.058	0.152	-4.639	5.127	-11.902	-79.88	21.47	-50.23	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:695	WTGSB-A6(C3:11:EA:D7:53:77)	-0.342	-0.836	0.297	-2.014	2.319	-12.512	-79.89	21.39	-50.33	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:695	WTGSB-A6(C3:11:EA:D7:53:77)	-0.195	-0.980	0.211	-3.540	1.160	-14.221	-79.91	21.30	-50.42	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:695	WTGSB-A6(C3:11:EA:D7:53:77)	-0.214	-0.940	0.140	-2.869	0.000	-16.052	-79.92	21.20	-50.50	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:696	WTGSB-A6(C3:11:EA:D7:53:77)	-0.267	-0.918	0.304	-1.709	-1.404	-15.442	-79.93	21.10	-50.58	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:696	WTGSB-A6(C3:11:EA:D7:53:77)	-0.190	-1.042	0.408	-1.160	-1.709	-15.869	-79.93	21.01	-50.66	-47.236	4.900	12.544	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:696	WTGSB-A6(C3:11:EA:D7:53:77)	-0.195	-1.024	0.263	-1.343	-1.709	-18.005	-79.93	20.90	-50.73	-49.490	8.820	12.740	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:696	WTGSB-A6(C3:11:EA:D7:53:77)	-0.195	-0.944	0.209	-1.404	-2.258	-19.104	-79.93	20.78	-50.81	-49.490	8.820	12.740	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
2025-5-24 12:50:22:708	WTGSB-A6(C3:11:EA:D7:53:77)	-0.225	-0.954	0.221	-1.221	-2.502	-20.813	-79.93	20.66	-50.88	-49.490	8.820	12.740	0.74344	-0.52408	0.36826	-0.19223	3.8	13111	50
