时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	四元数0()	四元数1()	四元数2()	四元数3()	温度(°C)	版本号()	电量(%)
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.426	-0.343	0.092	-25.024	-35.461	-2.625	-70.89	-28.03	-68.79	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.680	-1.061	-0.060	-21.667	-35.889	-3.174	-71.11	-28.07	-68.65	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.607	-0.823	-0.072	-15.015	-32.532	6.592	-71.31	-28.06	-68.51	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.149	-0.684	-0.123	-11.047	-30.823	12.512	-71.49	-28.03	-68.37	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:352	WTRIGHT(D0:74:13:DA:DA:8C)	0.265	-0.963	0.023	-5.981	-26.794	18.127	-71.63	-27.96	-68.25	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:353	WTRIGHT(D0:74:13:DA:DA:8C)	0.497	-0.895	0.121	-6.042	-26.672	16.052	-71.78	-27.90	-68.13	-62.622	-1.666	6.566	0.61008	-0.54843	0.14941	-0.55191	7.0	13111	60
2025-5-24 13:32:14:354	WTGSB-A6(C3:11:EA:D7:53:77)	-1.015	-0.519	0.330	12.695	-0.671	25.330	-65.96	46.75	26.74	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:354	WTGSB-A6(C3:11:EA:D7:53:77)	-0.938	-0.590	0.355	9.338	-3.906	28.442	-65.84	46.82	26.78	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:354	WTGSB-A6(C3:11:EA:D7:53:77)	-1.131	-0.093	0.538	9.399	-5.188	28.564	-65.70	46.91	26.85	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
2025-5-24 13:32:14:354	WTGSB-A6(C3:11:EA:D7:53:77)	-0.910	-0.194	0.487	3.967	-8.972	29.053	-65.56	46.98	26.95	-25.578	-19.306	55.272	-0.70370	0.57242	-0.16394	-0.38748	7.2	13111	50
