时间	设备名称	加速度X(g)	加速度Y(g)	加速度Z(g)	角速度X(°/s)	角速度Y(°/s)	角速度Z(°/s)	角度X(°)	角度Y(°)	角度Z(°)	磁场X(uT)	磁场Y(uT)	磁场Z(uT)	温度(°C)	电量(%)
2025-6-24 23:35:28:115	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.074	0.998	-12.207	3.601	-0.488	-4.68	3.83	-90.22	-80.458	-0.588	7.84	27.6	100
2025-6-24 23:35:28:115	WTLEFT(C3:11:EA:D7:53:77)	-0.043	-0.076	1.086	-14.221	3.723	-0.549	-4.93	3.9	-90.23	-80.458	-0.588	7.84	27.6	100
2025-6-24 23:35:28:135	WTRIGHT(D0:74:13:DA:DA:8C)	-0.114	1.007	-0.146	-3.601	-2.686	-20.447	5.04	10.55	-145.34	-52.038	-38.024	82.124	28.3	100
2025-6-24 23:35:28:136	WTRIGHT(D0:74:13:DA:DA:8C)	-0.153	0.987	-0.113	-4.944	-3.418	-22.461	4.95	10.95	-145.34	-52.038	-38.024	82.124	28.3	100
2025-6-24 23:35:28:144	WTLEFT(C3:11:EA:D7:53:77)	-0.073	-0.096	1.057	-19.043	3.296	-0.732	-5.26	3.97	-90.25	-80.458	-0.588	7.84	27.6	100
2025-6-24 23:35:28:144	WTLEFT(C3:11:EA:D7:53:77)	-0.066	-0.083	1.059	-21.545	2.747	-0.977	-5.65	4.03	-90.27	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:165	WTRIGHT(D0:74:13:DA:DA:8C)	-0.15	0.974	-0.133	-5.981	-3.845	-23.865	4.85	11.38	-145.34	-52.038	-38.024	82.124	28.3	100
2025-6-24 23:35:28:166	WTRIGHT(D0:74:13:DA:DA:8C)	-0.141	0.959	-0.091	-6.287	-4.028	-24.536	4.73	11.83	-145.35	-52.038	-38.024	82.124	28.3	100
2025-6-24 23:35:28:176	WTLEFT(C3:11:EA:D7:53:77)	-0.053	-0.096	1.039	-23.499	1.77	-1.038	-6.08	4.08	-90.29	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:176	WTLEFT(C3:11:EA:D7:53:77)	-0.065	-0.114	0.99	-23.987	1.16	-0.916	-6.54	4.1	-90.31	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:229	WTRIGHT(D0:74:13:DA:DA:8C)	-0.172	0.97	-0.098	-5.798	-3.845	-25.513	4.62	12.29	-145.35	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:231	WTRIGHT(D0:74:13:DA:DA:8C)	-0.193	0.979	-0.106	-6.409	-4.089	-27.344	4.5	12.79	-145.36	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:239	WTLEFT(C3:11:EA:D7:53:77)	-0.061	-0.117	1.039	-25.757	1.099	-1.221	-7.01	4.12	-90.33	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:239	WTLEFT(C3:11:EA:D7:53:77)	-0.065	-0.125	0.991	-26.55	1.404	-1.282	-7.51	4.15	-90.35	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:259	WTRIGHT(D0:74:13:DA:DA:8C)	-0.199	0.974	-0.1	-6.897	-4.211	-28.076	4.37	13.31	-145.37	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:260	WTRIGHT(D0:74:13:DA:DA:8C)	-0.227	0.958	-0.096	-7.446	-4.517	-28.076	4.24	13.84	-145.38	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:264	WTLEFT(C3:11:EA:D7:53:77)	-0.059	-0.135	1.027	-27.954	0.793	-1.343	-8.03	4.16	-90.37	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:264	WTLEFT(C3:11:EA:D7:53:77)	-0.063	-0.142	1.003	-29.114	0.122	-1.282	-8.57	4.17	-90.4	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:303	WTLEFT(C3:11:EA:D7:53:77)	-0.078	-0.15	1.004	-30.029	-0.488	-1.404	-9.14	4.16	-90.41	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:303	WTLEFT(C3:11:EA:D7:53:77)	-0.063	-0.148	1	-31.555	0.61	-1.648	-9.72	4.16	-90.43	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:313	WTRIGHT(D0:74:13:DA:DA:8C)	-0.17	0.961	-0.092	-7.813	-4.456	-28.564	4.09	14.38	-145.38	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:314	WTRIGHT(D0:74:13:DA:DA:8C)	-0.258	0.981	-0.093	-8.606	-4.7	-29.419	3.92	14.92	-145.4	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:344	WTRIGHT(D0:74:13:DA:DA:8C)	-0.275	0.955	-0.077	-9.827	-5.066	-30.09	3.74	15.49	-145.42	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:345	WTRIGHT(D0:74:13:DA:DA:8C)	-0.299	0.945	-0.068	-9.827	-4.883	-29.297	3.54	16.06	-145.44	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:356	WTLEFT(C3:11:EA:D7:53:77)	-0.059	-0.175	0.979	-31.738	-0.122	-1.709	-10.33	4.16	-90.46	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:356	WTLEFT(C3:11:EA:D7:53:77)	-0.066	-0.192	0.952	-30.701	-0.427	-1.465	-10.91	4.15	-90.47	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:375	WTRIGHT(D0:74:13:DA:DA:8C)	-0.324	0.939	-0.051	-9.766	-4.639	-27.1	3.34	16.59	-145.46	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:375	WTRIGHT(D0:74:13:DA:DA:8C)	-0.323	0.933	-0.061	-9.644	-4.15	-24.719	3.14	17.09	-145.48	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:382	WTLEFT(C3:11:EA:D7:53:77)	-0.053	-0.196	0.952	-29.419	-1.282	-1.465	-11.48	4.13	-90.48	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:383	WTLEFT(C3:11:EA:D7:53:77)	-0.113	-0.214	0.934	-27.649	-2.136	-1.404	-12.01	4.09	-90.49	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:403	WTRIGHT(D0:74:13:DA:DA:8C)	-0.348	0.929	-0.063	-9.888	-3.967	-21.729	2.94	17.54	-145.5	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:404	WTRIGHT(D0:74:13:DA:DA:8C)	-0.306	0.863	-0.08	-9.277	-2.991	-19.348	2.75	17.95	-145.5	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:416	WTLEFT(C3:11:EA:D7:53:77)	-0.067	-0.179	0.996	-26.123	-2.869	-1.282	-12.51	4.05	-90.49	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:416	WTLEFT(C3:11:EA:D7:53:77)	-0.043	-0.24	0.891	-22.888	-2.136	-1.099	-12.96	3.98	-90.47	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:467	WTRIGHT(D0:74:13:DA:DA:8C)	-0.263	0.933	-0.054	-10.559	-3.418	-16.968	2.54	18.3	-145.52	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:468	WTRIGHT(D0:74:13:DA:DA:8C)	-0.267	0.943	-0.037	-9.46	-2.991	-16.174	2.33	18.63	-145.53	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:476	WTLEFT(C3:11:EA:D7:53:77)	-0.049	-0.232	0.93	-21.851	-2.075	-1.099	-13.38	3.94	-90.46	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:476	WTLEFT(C3:11:EA:D7:53:77)	-0.105	-0.236	1.016	-21.423	-2.197	-1.038	-13.78	3.89	-90.45	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:496	WTRIGHT(D0:74:13:DA:DA:8C)	-0.288	0.95	-0.051	-9.277	-3.113	-17.151	2.14	18.96	-145.55	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:497	WTRIGHT(D0:74:13:DA:DA:8C)	-0.289	0.946	-0.046	-9.888	-3.296	-18.433	1.94	19.31	-145.56	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:503	WTLEFT(C3:11:EA:D7:53:77)	-0.04	-0.219	1.059	-23.865	-3.052	-1.343	-14.21	3.85	-90.44	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:504	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.267	0.956	-23.193	-1.587	-0.977	-14.64	3.82	-90.43	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:523	WTRIGHT(D0:74:13:DA:DA:8C)	-0.328	0.94	-0.027	-9.644	-3.479	-19.226	1.74	19.68	-145.59	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:524	WTRIGHT(D0:74:13:DA:DA:8C)	-0.354	0.923	-0.025	-8.911	-3.357	-19.409	1.54	20.06	-145.61	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:538	WTLEFT(C3:11:EA:D7:53:77)	-0.047	-0.261	0.924	-23.193	-1.038	-1.099	-15.08	3.8	-90.42	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:539	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.28	0.936	-22.156	-1.038	-0.916	-15.51	3.78	-90.41	-80.36	-0.588	7.938	27.6	100
2025-6-24 23:35:28:586	WTRIGHT(D0:74:13:DA:DA:8C)	-0.351	0.917	-0.026	-8.057	-2.93	-18.25	1.36	20.42	-145.62	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:586	WTRIGHT(D0:74:13:DA:DA:8C)	-0.355	0.923	-0.019	-7.568	-2.808	-16.785	1.2	20.76	-145.65	-51.94	-37.142	81.928	28.3	100
2025-6-24 23:35:28:596	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.281	0.904	-20.874	-0.793	-0.916	-15.91	3.77	-90.39	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:597	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.287	0.939	-18.921	-0.916	-0.977	-16.28	3.75	-90.37	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:614	WTRIGHT(D0:74:13:DA:DA:8C)	-0.354	0.926	-0.018	-7.385	-2.563	-16.235	1.04	21.09	-145.66	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:615	WTRIGHT(D0:74:13:DA:DA:8C)	-0.363	0.917	-0.003	-6.348	-2.502	-15.198	0.89	21.4	-145.67	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:624	WTLEFT(C3:11:EA:D7:53:77)	-0.052	-0.297	0.917	-17.212	-0.305	-0.732	-16.62	3.74	-90.35	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:625	WTLEFT(C3:11:EA:D7:53:77)	-0.05	-0.302	0.953	-16.052	-0.183	-0.549	-16.93	3.74	-90.34	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:644	WTRIGHT(D0:74:13:DA:DA:8C)	-0.362	0.921	-0.016	-6.104	-2.319	-14.648	0.76	21.7	-145.69	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:644	WTRIGHT(D0:74:13:DA:DA:8C)	-0.377	0.917	-0.002	-5.249	-1.953	-13.855	0.63	21.98	-145.71	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:654	WTLEFT(C3:11:EA:D7:53:77)	-0.05	-0.307	0.938	-15.564		-0.732	-17.23	3.74	-90.31	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:654	WTLEFT(C3:11:EA:D7:53:77)	-0.049	-0.311	0.933	-14.832	-0.122	-0.671	-17.52	3.74	-90.29	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:707	WTRIGHT(D0:74:13:DA:DA:8C)	-0.376	0.914	-0.011	-5.005	-1.892	-12.878	0.51	22.25	-145.72	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:708	WTRIGHT(D0:74:13:DA:DA:8C)	-0.365	0.907	-0.001	-4.333	-1.77	-11.841	0.41	22.49	-145.73	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:719	WTLEFT(C3:11:EA:D7:53:77)	-0.047	-0.315	0.899	-13.123		-0.549	-17.79	3.74	-90.27	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:720	WTLEFT(C3:11:EA:D7:53:77)	-0.05	-0.323	0.903	-10.681	0.549	-0.366	-18.01	3.74	-90.24	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.378	0.912	0.012	-3.235	-1.709	-11.108	0.32	22.73	-145.74	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:740	WTRIGHT(D0:74:13:DA:DA:8C)	-0.395	0.918	-0.006	-2.502	-1.404	-11.292	0.25	22.96	-145.74	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:742	WTLEFT(C3:11:EA:D7:53:77)	-0.066	-0.32	0.929	-9.46	0.916	-0.366	-18.2	3.75	-90.21	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:742	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.317	0.906	-8.606	1.892	-0.244	-18.38	3.78	-90.2	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:764	WTRIGHT(D0:74:13:DA:DA:8C)	-0.381	0.909	0.008	-1.709	-1.221	-10.193	0.19	23.18	-145.75	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:764	WTRIGHT(D0:74:13:DA:DA:8C)	-0.377	0.909	0.007	-0.671	-1.038	-9.46	0.16	23.38	-145.75	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:773	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.334	0.906	-6.958	1.587	-0.244	-18.53	3.81	-90.17	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:774	WTLEFT(C3:11:EA:D7:53:77)	-0.063	-0.328	0.954	-5.859	1.648	-0.183	-18.65	3.84	-90.15	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:826	WTRIGHT(D0:74:13:DA:DA:8C)	-0.438	0.921	-0.014	-0.122	-0.732	-9.277	0.14	23.58	-145.74	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:827	WTRIGHT(D0:74:13:DA:DA:8C)	-0.417	0.898	0.004		-0.61	-7.568	0.12	23.76	-145.74	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:838	WTLEFT(C3:11:EA:D7:53:77)	-0.032	-0.333	0.94	-5.798	1.709	-0.305	-18.76	3.88	-90.13	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:838	WTLEFT(C3:11:EA:D7:53:77)	-0.053	-0.352	0.881	-3.54	1.221	-0.122	-18.86	3.91	-90.1	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:853	WTRIGHT(D0:74:13:DA:DA:8C)	-0.407	0.891	0.017	1.16	-0.427	-5.005	0.12	23.88	-145.73	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:854	WTRIGHT(D0:74:13:DA:DA:8C)	-0.412	0.909	-0.004	1.343		-3.479	0.13	23.98	-145.71	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:867	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.327	0.914	-1.221	1.282	-0.061	-18.9	3.93	-90.07	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:867	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.336	0.927	-0.244	1.16	-0.122	-18.92	3.96	-90.03	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:884	WTRIGHT(D0:74:13:DA:DA:8C)	-0.412	0.912	-0.013	1.343		-2.136	0.15	24.06	-145.7	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:884	WTRIGHT(D0:74:13:DA:DA:8C)	-0.384	0.899	-0.005	1.16		-0.732	0.16	24.1	-145.68	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:901	WTLEFT(C3:11:EA:D7:53:77)	-0.05	-0.336	0.926		0.732	-0.061	-18.92	3.98	-90.01	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:901	WTLEFT(C3:11:EA:D7:53:77)	-0.053	-0.341	0.914	1.038	0.427		-18.92	3.99	-89.97	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:946	WTRIGHT(D0:74:13:DA:DA:8C)	-0.381	0.905		1.465	0.427	0.061	0.18	24.13	-145.66	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:947	WTRIGHT(D0:74:13:DA:DA:8C)	-0.368	0.922	-0.016	1.526	0.061	0.427	0.2	24.14	-145.63	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:955	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.335	0.933	2.197	0.366	0.061	-18.89	3.99	-89.93	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:956	WTLEFT(C3:11:EA:D7:53:77)	-0.055	-0.33	0.959	1.77	0.916		-18.86	4	-89.89	-80.752	0.392	10.29	27.6	100
2025-6-24 23:35:28:976	WTRIGHT(D0:74:13:DA:DA:8C)	-0.402	0.924	-0.022	1.038		-0.732	0.21	24.16	-145.62	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:978	WTRIGHT(D0:74:13:DA:DA:8C)	-0.416	0.907	-0.007	0.854	-0.122	-0.244	0.22	24.19	-145.6	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:28:985	WTLEFT(C3:11:EA:D7:53:77)	-0.059	-0.332	0.952	1.221	1.221	-0.122	-18.84	4.03	-89.86	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:28:985	WTLEFT(C3:11:EA:D7:53:77)	-0.056	-0.332	0.941	1.099	0.366		-18.83	4.04	-89.82	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:4	WTRIGHT(D0:74:13:DA:DA:8C)	-0.397	0.906	-0.006	1.16	0.122	0.549	0.24	24.2	-145.59	-50.176	-31.556	80.556	28.3	100
2025-6-24 23:35:29:5	WTRIGHT(D0:74:13:DA:DA:8C)	-0.41	0.912	-0.008	1.282	0.427	2.014	0.25	24.19	-145.56	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:16	WTLEFT(C3:11:EA:D7:53:77)	-0.057	-0.332	0.927	1.77	-0.061	0.061	-18.8	4.05	-89.79	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:16	WTLEFT(C3:11:EA:D7:53:77)	-0.058	-0.336	0.926	2.747	0.183		-18.76	4.05	-89.75	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:67	WTRIGHT(D0:74:13:DA:DA:8C)	-0.43	0.907	-0.005	1.16	0.427	3.845	0.27	24.14	-145.54	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:68	WTRIGHT(D0:74:13:DA:DA:8C)	-0.415	0.903	-0.015	0.977	0.793	5.676	0.29	24.07	-145.51	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:76	WTLEFT(C3:11:EA:D7:53:77)	-0.055	-0.331	0.938	3.113	-0.549	0.244	-18.72	4.05	-89.71	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:78	WTLEFT(C3:11:EA:D7:53:77)	-0.056	-0.331	0.917	4.272	-1.526	0.183	-18.64	4.03	-89.66	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:110	WTLEFT(C3:11:EA:D7:53:77)	-0.049	-0.33	0.91	5.798	-1.709	0.305	-18.56	4	-89.61	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:111	WTLEFT(C3:11:EA:D7:53:77)	-0.055	-0.327	0.918	7.385	-1.648	0.244	-18.43	3.97	-89.56	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:128	WTRIGHT(D0:74:13:DA:DA:8C)	-0.399	0.903	-0.011	1.282	1.099	7.874	0.31	23.95	-145.48	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:132	WTRIGHT(D0:74:13:DA:DA:8C)	-0.397	0.913	-0.015	1.221	1.221	10.01	0.33	23.79	-145.44	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:134	WTRIGHT(D0:74:13:DA:DA:8C)	-0.411	0.913	-0.011	0.916	1.16	10.681	0.35	23.62	-145.4	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:134	WTRIGHT(D0:74:13:DA:DA:8C)	-0.459	0.91	-0.01	0.977	1.221	12.756	0.36	23.41	-145.37	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:140	WTLEFT(C3:11:EA:D7:53:77)	-0.049	-0.318	0.917	8.423	-1.343	0.305	-18.28	3.95	-89.51	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:141	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.332	0.891	10.437	-1.221	0.366	-18.11	3.93	-89.46	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:188	WTRIGHT(D0:74:13:DA:DA:8C)	-0.42	0.888	0.007	1.221	1.526	16.113	0.38	23.15	-145.33	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:189	WTRIGHT(D0:74:13:DA:DA:8C)	-0.397	0.896	-0.005	2.258	2.075	19.897	0.42	22.82	-145.28	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:205	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.32	0.876	13.977	-2.075	0.488	-17.87	3.9	-89.41	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:206	WTLEFT(C3:11:EA:D7:53:77)	-0.055	-0.314	0.889	17.334	-2.38	0.61	-17.57	3.86	-89.36	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:215	WTRIGHT(D0:74:13:DA:DA:8C)	-0.379	0.907	0.001	2.686	2.075	22.766	0.46	22.44	-145.24	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:216	WTRIGHT(D0:74:13:DA:DA:8C)	-0.357	0.917		3.723	2.563	25.024	0.53	22.01	-145.19	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:223	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.303	0.915	19.897	-2.136	0.916	-17.22	3.83	-89.3	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:223	WTLEFT(C3:11:EA:D7:53:77)	-0.048	-0.297	0.933	21.484	-1.953	0.732	-16.82	3.8	-89.24	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:245	WTRIGHT(D0:74:13:DA:DA:8C)	-0.331	0.919		4.761	3.235	26.855	0.62	21.54	-145.13	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:246	WTRIGHT(D0:74:13:DA:DA:8C)	-0.291	0.922	-0.016	5.676	3.357	27.832	0.71	21.04	-145.06	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:285	WTLEFT(C3:11:EA:D7:53:77)	-0.047	-0.289	0.917	23.254	-2.258	0.854	-16.4	3.76	-89.19	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:285	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.275	0.96	24.231	-2.319	0.854	-15.95	3.72	-89.13	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:315	WTRIGHT(D0:74:13:DA:DA:8C)	-0.277	0.939	-0.025	6.165	3.174	26.794	0.83	20.54	-145	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:315	WTRIGHT(D0:74:13:DA:DA:8C)	-0.264	0.953	-0.025	5.92	3.296	25.696	0.96	20.06	-144.93	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:321	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.261	0.988	23.621	-1.831	0.977	-15.49	3.7	-89.08	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:321	WTLEFT(C3:11:EA:D7:53:77)	-0.05	-0.256	0.971	21.912	-1.343	0.977	-15.07	3.67	-89.04	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:335	WTRIGHT(D0:74:13:DA:DA:8C)	-0.25	0.937	0.007	7.202	3.906	24.963	1.09	19.58	-144.87	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:335	WTRIGHT(D0:74:13:DA:DA:8C)	-0.139	0.935	-0.022	9.155	3.906	23.193	1.26	19.13	-144.79	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:346	WTLEFT(C3:11:EA:D7:53:77)	-0.051	-0.255	0.962	21.729	-1.587	0.732	-14.66	3.65	-88.99	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:346	WTLEFT(C3:11:EA:D7:53:77)	-0.063	-0.237	1.013	21.301	-1.709	0.793	-14.25	3.63	-88.96	-81.046	0.882	11.662	27.6	100
2025-6-24 23:35:29:394	WTRIGHT(D0:74:13:DA:DA:8C)	-0.083	0.995	-0.053	9.338	2.869	17.7	1.44	18.75	-144.73	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:395	WTRIGHT(D0:74:13:DA:DA:8C)	-0.14	1.017	-0.072	8.667	2.075	9.338	1.63	18.5	-144.68	-49.882	-29.302	80.36	28.3	100
2025-6-24 23:35:29:403	WTLEFT(C3:11:EA:D7:53:77)	-0.054	-0.224	1.045	17.7	1.404	0.61	-13.88	3.63	-88.93	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:404	WTLEFT(C3:11:EA:D7:53:77)	-0.04	-0.223	1.125	10.498	3.601	0.183	-13.62	3.69	-88.92	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:433	WTRIGHT(D0:74:13:DA:DA:8C)	-0.223	0.987	-0.066	8.118	1.099	1.038	1.79	18.39	-144.65	-50.47	-32.34	80.85	28.3	100
2025-6-24 23:35:29:434	WTRIGHT(D0:74:13:DA:DA:8C)	-0.384	0.988	-0.018	8.728	0.793	-3.479	1.96	18.4	-144.63	-50.47	-32.34	80.85	28.3	100
2025-6-24 23:35:29:440	WTLEFT(C3:11:EA:D7:53:77)	-0.058	-0.232	1.031	4.7	4.395	-0.061	-13.5	3.77	-88.93	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:440	WTLEFT(C3:11:EA:D7:53:77)	-0.094	-0.256	0.908	3.967	5.371	-0.061	-13.44	3.88	-88.95	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:455	WTRIGHT(D0:74:13:DA:DA:8C)	-0.583	0.933	0.04	10.803	1.953	-1.343	2.14	18.42	-144.6	-50.47	-32.34	80.85	28.3	100
2025-6-24 23:35:29:456	WTRIGHT(D0:74:13:DA:DA:8C)	-0.515	0.867	0.002	13.123	-0.183	9.46	2.36	18.33	-144.59	-50.47	-32.34	80.85	28.3	100
2025-6-24 23:35:29:466	WTLEFT(C3:11:EA:D7:53:77)	-0.077	-0.309	0.827	9.827	3.601	-1.343	-13.3	3.97	-88.98	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:466	WTLEFT(C3:11:EA:D7:53:77)	-0.082	-0.321	0.773	18.799		-4.395	-13.04	3.99	-89.03	-80.752	0.098	10.192	27.6	100
2025-6-24 23:35:29:519	WTRIGHT(D0:74:13:DA:DA:8C)	-0.413	0.883	-0.044	13.611	-1.221	24.414	2.6	17.99	-144.62	-50.47	-32.34	80.85	28.3	100
